date,datatype,station,attributes,value
2022-01-20T00:00:00,RHMX,GHCND:USW00014732,",,W,",85.0
2022-01-20T00:00:00,SNOW,GHCND:USW00014732,",,W,",8.0
2022-01-20T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-20T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",5.1
2022-01-20T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",8.3
2022-01-20T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-4.9
2022-01-20T00:00:00,WDF2,GHCND:USW00014732,",,W,",350.0
2022-01-20T00:00:00,WDF5,GHCND:USW00014732,",,W,",340.0
2022-01-20T00:00:00,WSF2,GHCND:USW00014732,",,W,",9.8
2022-01-20T00:00:00,WSF5,GHCND:USW00014732,",,W,",12.1
2022-01-20T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-01-21T00:00:00,ADPT,GHCND:USW00014732,",,W,",-178.0
2022-01-21T00:00:00,ASLP,GHCND:USW00014732,",,W,",10335.0
2022-01-21T00:00:00,ASTP,GHCND:USW00014732,",,W,",10318.0
2022-01-21T00:00:00,AWBT,GHCND:USW00014732,",,W,",-94.0
2022-01-21T00:00:00,AWND,GHCND:USW00014732,",,W,",6.2
2022-01-21T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-01-21T00:00:00,RHAV,GHCND:USW00014732,",,W,",43.0
2022-01-21T00:00:00,RHMN,GHCND:USW00014732,",,W,",38.0
2022-01-21T00:00:00,RHMX,GHCND:USW00014732,",,W,",51.0
2022-01-21T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-01-21T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-21T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-6.0
2022-01-21T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-4.9
2022-01-21T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-9.3
2022-01-21T00:00:00,WDF2,GHCND:USW00014732,",,W,",10.0
2022-01-21T00:00:00,WDF5,GHCND:USW00014732,",,W,",20.0
2022-01-21T00:00:00,WSF2,GHCND:USW00014732,",,W,",11.2
2022-01-21T00:00:00,WSF5,GHCND:USW00014732,",,W,",13.9
2022-01-22T00:00:00,ADPT,GHCND:USW00014732,",,W,",-150.0
2022-01-22T00:00:00,ASLP,GHCND:USW00014732,",,W,",10264.0
2022-01-22T00:00:00,ASTP,GHCND:USW00014732,",,W,",10268.0
2022-01-22T00:00:00,AWBT,GHCND:USW00014732,",,W,",-72.0
2022-01-22T00:00:00,AWND,GHCND:USW00014732,",,W,",3.4
2022-01-22T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-01-22T00:00:00,RHAV,GHCND:USW00014732,",,W,",46.0
2022-01-22T00:00:00,RHMN,GHCND:USW00014732,",,W,",35.0
2022-01-22T00:00:00,RHMX,GHCND:USW00014732,",,W,",53.0
2022-01-22T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-01-22T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-22T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-5.9
2022-01-22T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-1.0
2022-01-22T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-9.9
2022-01-22T00:00:00,WDF2,GHCND:USW00014732,",,W,",20.0
2022-01-22T00:00:00,WDF5,GHCND:USW00014732,",,W,",30.0
2022-01-22T00:00:00,WSF2,GHCND:USW00014732,",,W,",7.2
2022-01-22T00:00:00,WSF5,GHCND:USW00014732,",,W,",8.9
2022-01-23T00:00:00,ADPT,GHCND:USW00014732,",,W,",-117.0
2022-01-23T00:00:00,ASLP,GHCND:USW00014732,",,W,",10122.0
2022-01-23T00:00:00,ASTP,GHCND:USW00014732,",,W,",10122.0
2022-01-23T00:00:00,AWBT,GHCND:USW00014732,",,W,",-33.0
2022-01-23T00:00:00,AWND,GHCND:USW00014732,",,W,",4.2
2022-01-23T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.3
2022-01-23T00:00:00,RHAV,GHCND:USW00014732,",,W,",44.0
2022-01-23T00:00:00,RHMN,GHCND:USW00014732,",,W,",29.0
2022-01-23T00:00:00,RHMX,GHCND:USW00014732,",,W,",79.0
2022-01-23T00:00:00,SNOW,GHCND:USW00014732,",,W,",5.0
2022-01-23T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-23T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-0.7
2022-01-23T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",3.3
2022-01-23T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-3.2
2022-01-23T00:00:00,WDF2,GHCND:USW00014732,",,W,",240.0
2022-01-23T00:00:00,WDF5,GHCND:USW00014732,",,W,",270.0
2022-01-23T00:00:00,WSF2,GHCND:USW00014732,",,W,",8.9
2022-01-23T00:00:00,WSF5,GHCND:USW00014732,",,W,",12.1
2022-01-23T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-01-24T00:00:00,ADPT,GHCND:USW00014732,",,W,",-67.0
2022-01-24T00:00:00,ASLP,GHCND:USW00014732,",,W,",10115.0
2022-01-24T00:00:00,ASTP,GHCND:USW00014732,",,W,",10102.0
2022-01-24T00:00:00,AWBT,GHCND:USW00014732,",,W,",-22.0
2022-01-24T00:00:00,AWND,GHCND:USW00014732,",,W,",3.6
2022-01-24T00:00:00,PRCP,GHCND:USW00014732,"T,,W,2400",0.0
2022-01-24T00:00:00,RHAV,GHCND:USW00014732,",,W,",61.0
2022-01-24T00:00:00,RHMN,GHCND:USW00014732,",,W,",52.0
2022-01-24T00:00:00,RHMX,GHCND:USW00014732,",,W,",73.0
2022-01-24T00:00:00,SNOW,GHCND:USW00014732,",,W,",5.0
2022-01-24T00:00:00,SNWD,GHCND:USW00014732,"T,,W,2400",0.0
2022-01-24T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-0.2
2022-01-24T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",3.3
2022-01-24T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-2.1
2022-01-24T00:00:00,WDF2,GHCND:USW00014732,",,W,",190.0
2022-01-24T00:00:00,WDF5,GHCND:USW00014732,",,W,",340.0
2022-01-24T00:00:00,WSF2,GHCND:USW00014732,",,W,",6.7
2022-01-24T00:00:00,WSF5,GHCND:USW00014732,",,W,",8.5
2022-01-24T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-01-25T00:00:00,ADPT,GHCND:USW00014732,",,W,",-56.0
2022-01-25T00:00:00,ASLP,GHCND:USW00014732,",,W,",10146.0
2022-01-25T00:00:00,ASTP,GHCND:USW00014732,",,W,",10119.0
2022-01-25T00:00:00,AWBT,GHCND:USW00014732,",,W,",0.0
2022-01-25T00:00:00,AWND,GHCND:USW00014732,",,W,",4.7
2022-01-25T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-01-25T00:00:00,RHAV,GHCND:USW00014732,",,W,",54.0
2022-01-25T00:00:00,RHMN,GHCND:USW00014732,",,W,",41.0
2022-01-25T00:00:00,RHMX,GHCND:USW00014732,",,W,",65.0
2022-01-25T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-01-25T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-25T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",3.6
2022-01-25T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",6.1
2022-01-25T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-1.0
2022-01-25T00:00:00,WDF2,GHCND:USW00014732,",,W,",300.0
2022-01-25T00:00:00,WDF5,GHCND:USW00014732,",,W,",200.0
2022-01-25T00:00:00,WSF2,GHCND:USW00014732,",,W,",9.4
2022-01-25T00:00:00,WSF5,GHCND:USW00014732,",,W,",12.5
2022-01-25T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-01-26T00:00:00,ADPT,GHCND:USW00014732,",,W,",-161.0
2022-01-26T00:00:00,ASLP,GHCND:USW00014732,",,W,",10274.0
2022-01-26T00:00:00,ASTP,GHCND:USW00014732,",,W,",10251.0
2022-01-26T00:00:00,AWBT,GHCND:USW00014732,",,W,",-67.0
2022-01-26T00:00:00,AWND,GHCND:USW00014732,",,W,",5.6
2022-01-26T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-01-26T00:00:00,RHAV,GHCND:USW00014732,",,W,",38.0
2022-01-26T00:00:00,RHMN,GHCND:USW00014732,",,W,",29.0
2022-01-26T00:00:00,RHMX,GHCND:USW00014732,",,W,",53.0
2022-01-26T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-01-26T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-26T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-2.3
2022-01-26T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-1.0
2022-01-26T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-6.0
2022-01-26T00:00:00,WDF2,GHCND:USW00014732,",,W,",320.0
2022-01-26T00:00:00,WDF5,GHCND:USW00014732,",,W,",320.0
2022-01-26T00:00:00,WSF2,GHCND:USW00014732,",,W,",10.7
2022-01-26T00:00:00,WSF5,GHCND:USW00014732,",,W,",14.3
2022-01-27T00:00:00,ADPT,GHCND:USW00014732,",,W,",-139.0
2022-01-27T00:00:00,ASLP,GHCND:USW00014732,",,W,",10288.0
2022-01-27T00:00:00,ASTP,GHCND:USW00014732,",,W,",10284.0
2022-01-27T00:00:00,AWBT,GHCND:USW00014732,",,W,",-61.0
2022-01-27T00:00:00,AWND,GHCND:USW00014732,",,W,",3.7
2022-01-27T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-01-27T00:00:00,RHAV,GHCND:USW00014732,",,W,",44.0
2022-01-27T00:00:00,RHMN,GHCND:USW00014732,",,W,",36.0
2022-01-27T00:00:00,RHMX,GHCND:USW00014732,",,W,",54.0
2022-01-27T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-01-27T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-27T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-4.2
2022-01-27T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",0.0
2022-01-27T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-7.7
2022-01-27T00:00:00,WDF2,GHCND:USW00014732,",,W,",160.0
2022-01-27T00:00:00,WDF5,GHCND:USW00014732,",,W,",180.0
2022-01-27T00:00:00,WSF2,GHCND:USW00014732,",,W,",7.6
2022-01-27T00:00:00,WSF5,GHCND:USW00014732,",,W,",9.4
2022-01-28T00:00:00,ADPT,GHCND:USW00014732,",,W,",-61.0
2022-01-28T00:00:00,ASLP,GHCND:USW00014732,",,W,",10193.0
2022-01-28T00:00:00,ASTP,GHCND:USW00014732,",,W,",10190.0
2022-01-28T00:00:00,AWBT,GHCND:USW00014732,",,W,",-22.0
2022-01-28T00:00:00,AWND,GHCND:USW00014732,",,W,",3.5
2022-01-28T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",2.8
2022-01-28T00:00:00,RHAV,GHCND:USW00014732,",,W,",67.0
2022-01-28T00:00:00,RHMN,GHCND:USW00014732,",,W,",38.0
2022-01-28T00:00:00,RHMX,GHCND:USW00014732,",,W,",85.0
2022-01-28T00:00:00,SNOW,GHCND:USW00014732,",,W,",33.0
2022-01-28T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-01-28T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",0.1
2022-01-28T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",1.7
2022-01-28T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-1.0
2022-01-28T00:00:00,WDF2,GHCND:USW00014732,",,W,",30.0
2022-01-28T00:00:00,WDF5,GHCND:USW00014732,",,W,",30.0
2022-01-28T00:00:00,WSF2,GHCND:USW00014732,",,W,",8.1
2022-01-28T00:00:00,WSF5,GHCND:USW00014732,",,W,",11.2
2022-01-28T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-01-28T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-01-29T00:00:00,ADPT,GHCND:USW00014732,",,W,",-122.0
2022-01-29T00:00:00,ASLP,GHCND:USW00014732,",,W,",10061.0
2022-01-29T00:00:00,ASTP,GHCND:USW00014732,",,W,",10054.0
2022-01-29T00:00:00,AWBT,GHCND:USW00014732,",,W,",-78.0
2022-01-29T00:00:00,AWND,GHCND:USW00014732,",,W,",10.2
2022-01-29T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",12.4
2022-01-29T00:00:00,RHAV,GHCND:USW00014732,",,W,",66.0
2022-01-29T00:00:00,RHMN,GHCND:USW00014732,",,W,",39.0
2022-01-29T00:00:00,RHMX,GHCND:USW00014732,",,W,",88.0
2022-01-29T00:00:00,SNOW,GHCND:USW00014732,",,W,",206.0
2022-01-29T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",130.0
2022-01-29T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-4.8
2022-01-29T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-1.0
2022-01-29T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-9.3
2022-01-29T00:00:00,WDF2,GHCND:USW00014732,",,W,",340.0
2022-01-29T00:00:00,WDF5,GHCND:USW00014732,",,W,",350.0
2022-01-29T00:00:00,WSF2,GHCND:USW00014732,",,W,",14.3
2022-01-29T00:00:00,WSF5,GHCND:USW00014732,",,W,",20.6
2022-01-29T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-01-29T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-01-29T00:00:00,WT09,GHCND:USW00014732,",,W,",1.0
2022-01-30T00:00:00,ADPT,GHCND:USW00014732,",,W,",-161.0
2022-01-30T00:00:00,ASLP,GHCND:USW00014732,",,W,",10163.0
2022-01-30T00:00:00,ASTP,GHCND:USW00014732,",,W,",10135.0
2022-01-30T00:00:00,AWBT,GHCND:USW00014732,",,W,",-83.0
2022-01-30T00:00:00,AWND,GHCND:USW00014732,",,W,",6.1
2022-01-30T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-01-30T00:00:00,RHAV,GHCND:USW00014732,",,W,",45.0
2022-01-30T00:00:00,RHMN,GHCND:USW00014732,",,W,",37.0
2022-01-30T00:00:00,RHMX,GHCND:USW00014732,",,W,",54.0
2022-01-30T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-01-30T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",180.0
2022-01-30T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-7.1
2022-01-30T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-2.7
2022-01-30T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-9.9
2022-01-30T00:00:00,WDF2,GHCND:USW00014732,",,W,",310.0
2022-01-30T00:00:00,WDF5,GHCND:USW00014732,",,W,",310.0
2022-01-30T00:00:00,WSF2,GHCND:USW00014732,",,W,",12.5
2022-01-30T00:00:00,WSF5,GHCND:USW00014732,",,W,",16.5
2022-01-31T00:00:00,ADPT,GHCND:USW00014732,",,W,",-128.0
2022-01-31T00:00:00,ASLP,GHCND:USW00014732,",,W,",10278.0
2022-01-31T00:00:00,ASTP,GHCND:USW00014732,",,W,",10254.0
2022-01-31T00:00:00,AWBT,GHCND:USW00014732,",,W,",-56.0
2022-01-31T00:00:00,AWND,GHCND:USW00014732,",,W,",2.9
2022-01-31T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-01-31T00:00:00,RHAV,GHCND:USW00014732,",,W,",48.0
2022-01-31T00:00:00,RHMN,GHCND:USW00014732,",,W,",39.0
2022-01-31T00:00:00,RHMX,GHCND:USW00014732,",,W,",60.0
2022-01-31T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-01-31T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",150.0
2022-01-31T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-3.4
2022-01-31T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-1.0
2022-01-31T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-7.1
2022-01-31T00:00:00,WDF2,GHCND:USW00014732,",,W,",50.0
2022-01-31T00:00:00,WDF5,GHCND:USW00014732,",,W,",60.0
2022-01-31T00:00:00,WSF2,GHCND:USW00014732,",,W,",4.5
2022-01-31T00:00:00,WSF5,GHCND:USW00014732,",,W,",7.2
2022-02-01T00:00:00,ADPT,GHCND:USW00014732,",,W,",-83.0
2022-02-01T00:00:00,ASLP,GHCND:USW00014732,",,W,",10335.0
2022-02-01T00:00:00,ASTP,GHCND:USW00014732,",,W,",10322.0
2022-02-01T00:00:00,AWBT,GHCND:USW00014732,",,W,",-33.0
2022-02-01T00:00:00,AWND,GHCND:USW00014732,",,W,",3.4
2022-02-01T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-01T00:00:00,RHAV,GHCND:USW00014732,",,W,",56.0
2022-02-01T00:00:00,RHMN,GHCND:USW00014732,",,W,",47.0
2022-02-01T00:00:00,RHMX,GHCND:USW00014732,",,W,",70.0
2022-02-01T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-01T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",130.0
2022-02-01T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-1.7
2022-02-01T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",2.8
2022-02-01T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-4.3
2022-02-01T00:00:00,WDF2,GHCND:USW00014732,",,W,",60.0
2022-02-01T00:00:00,WDF5,GHCND:USW00014732,",,W,",60.0
2022-02-01T00:00:00,WSF2,GHCND:USW00014732,",,W,",6.7
2022-02-01T00:00:00,WSF5,GHCND:USW00014732,",,W,",9.4
2022-02-02T00:00:00,ADPT,GHCND:USW00014732,",,W,",0.0
2022-02-02T00:00:00,ASLP,GHCND:USW00014732,",,W,",10298.0
2022-02-02T00:00:00,ASTP,GHCND:USW00014732,",,W,",10295.0
2022-02-02T00:00:00,AWBT,GHCND:USW00014732,",,W,",17.0
2022-02-02T00:00:00,AWND,GHCND:USW00014732,",,W,",2.3
2022-02-02T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-02T00:00:00,RHAV,GHCND:USW00014732,",,W,",79.0
2022-02-02T00:00:00,RHMN,GHCND:USW00014732,",,W,",70.0
2022-02-02T00:00:00,RHMX,GHCND:USW00014732,",,W,",89.0
2022-02-02T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-02T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",100.0
2022-02-02T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",2.3
2022-02-02T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",5.6
2022-02-02T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-0.5
2022-02-02T00:00:00,WDF2,GHCND:USW00014732,",,W,",40.0
2022-02-02T00:00:00,WDF5,GHCND:USW00014732,",,W,",60.0
2022-02-02T00:00:00,WSF2,GHCND:USW00014732,",,W,",4.5
2022-02-02T00:00:00,WSF5,GHCND:USW00014732,",,W,",5.8
2022-02-02T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-02T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-02-03T00:00:00,ADPT,GHCND:USW00014732,",,W,",50.0
2022-02-03T00:00:00,ASLP,GHCND:USW00014732,",,W,",10224.0
2022-02-03T00:00:00,ASTP,GHCND:USW00014732,",,W,",10224.0
2022-02-03T00:00:00,AWBT,GHCND:USW00014732,",,W,",61.0
2022-02-03T00:00:00,AWND,GHCND:USW00014732,",,W,",2.6
2022-02-03T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",10.7
2022-02-03T00:00:00,RHAV,GHCND:USW00014732,",,W,",87.0
2022-02-03T00:00:00,RHMN,GHCND:USW00014732,",,W,",86.0
2022-02-03T00:00:00,RHMX,GHCND:USW00014732,",,W,",92.0
2022-02-03T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-03T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",50.0
2022-02-03T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",6.4
2022-02-03T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",8.9
2022-02-03T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",3.9
2022-02-03T00:00:00,WDF2,GHCND:USW00014732,",,W,",190.0
2022-02-03T00:00:00,WDF5,GHCND:USW00014732,",,W,",170.0
2022-02-03T00:00:00,WSF2,GHCND:USW00014732,",,W,",4.5
2022-02-03T00:00:00,WSF5,GHCND:USW00014732,",,W,",6.3
2022-02-03T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-03T00:00:00,WT02,GHCND:USW00014732,",,W,",1.0
2022-02-03T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-02-04T00:00:00,ADPT,GHCND:USW00014732,",,W,",6.0
2022-02-04T00:00:00,ASLP,GHCND:USW00014732,",,W,",10129.0
2022-02-04T00:00:00,ASTP,GHCND:USW00014732,",,W,",10112.0
2022-02-04T00:00:00,AWBT,GHCND:USW00014732,",,W,",22.0
2022-02-04T00:00:00,AWND,GHCND:USW00014732,",,W,",5.3
2022-02-04T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",18.8
2022-02-04T00:00:00,RHAV,GHCND:USW00014732,",,W,",81.0
2022-02-04T00:00:00,RHMN,GHCND:USW00014732,",,W,",72.0
2022-02-04T00:00:00,RHMX,GHCND:USW00014732,",,W,",87.0
2022-02-04T00:00:00,SNOW,GHCND:USW00014732,"T,,W,",0.0
2022-02-04T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-04T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",5.8
2022-02-04T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",12.8
2022-02-04T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-2.1
2022-02-04T00:00:00,WDF2,GHCND:USW00014732,",,W,",310.0
2022-02-04T00:00:00,WDF5,GHCND:USW00014732,",,W,",320.0
2022-02-04T00:00:00,WSF2,GHCND:USW00014732,",,W,",10.7
2022-02-04T00:00:00,WSF5,GHCND:USW00014732,",,W,",12.5
2022-02-04T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-04T00:00:00,WT06,GHCND:USW00014732,",,W,",1.0
2022-02-05T00:00:00,ADPT,GHCND:USW00014732,",,W,",-111.0
2022-02-05T00:00:00,ASLP,GHCND:USW00014732,",,W,",10251.0
2022-02-05T00:00:00,ASTP,GHCND:USW00014732,",,W,",10217.0
2022-02-05T00:00:00,AWBT,GHCND:USW00014732,",,W,",-56.0
2022-02-05T00:00:00,AWND,GHCND:USW00014732,",,W,",7.9
2022-02-05T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-05T00:00:00,RHAV,GHCND:USW00014732,",,W,",56.0
2022-02-05T00:00:00,RHMN,GHCND:USW00014732,",,W,",46.0
2022-02-05T00:00:00,RHMX,GHCND:USW00014732,",,W,",75.0
2022-02-05T00:00:00,SNOW,GHCND:USW00014732,"T,,W,",0.0
2022-02-05T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-05T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-2.8
2022-02-05T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-1.6
2022-02-05T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-6.0
2022-02-05T00:00:00,WDF2,GHCND:USW00014732,",,W,",310.0
2022-02-05T00:00:00,WDF5,GHCND:USW00014732,",,W,",300.0
2022-02-05T00:00:00,WSF2,GHCND:USW00014732,",,W,",13.0
2022-02-05T00:00:00,WSF5,GHCND:USW00014732,",,W,",16.1
2022-02-06T00:00:00,ADPT,GHCND:USW00014732,",,W,",-122.0
2022-02-06T00:00:00,ASLP,GHCND:USW00014732,",,W,",10356.0
2022-02-06T00:00:00,ASTP,GHCND:USW00014732,",,W,",10342.0
2022-02-06T00:00:00,AWBT,GHCND:USW00014732,",,W,",-61.0
2022-02-06T00:00:00,AWND,GHCND:USW00014732,",,W,",3.2
2022-02-06T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2022-02-06T00:00:00,RHAV,GHCND:USW00014732,",,W,",52.0
2022-02-06T00:00:00,RHMN,GHCND:USW00014732,",,W,",37.0
2022-02-06T00:00:00,RHMX,GHCND:USW00014732,",,W,",69.0
2022-02-06T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2022-02-06T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2022-02-06T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-4.8
2022-02-06T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",0.0
2022-02-06T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-8.2
2022-02-06T00:00:00,WDF2,GHCND:USW00014732,",,W,",180.0
2022-02-06T00:00:00,WDF5,GHCND:USW00014732,",,W,",180.0
2022-02-06T00:00:00,WSF2,GHCND:USW00014732,",,W,",6.3
2022-02-06T00:00:00,WSF5,GHCND:USW00014732,",,W,",8.1
2022-02-07T00:00:00,ADPT,GHCND:USW00014732,",,W,",-11.0
2022-02-07T00:00:00,ASLP,GHCND:USW00014732,",,W,",10240.0
2022-02-07T00:00:00,ASTP,GHCND:USW00014732,",,W,",10247.0
2022-02-07T00:00:00,AWBT,GHCND:USW00014732,",,W,",6.0
2022-02-07T00:00:00,AWND,GHCND:USW00014732,",,W,",3.1
2022-02-07T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",3.8
2022-02-07T00:00:00,RHAV,GHCND:USW00014732,",,W,",84.0
2022-02-07T00:00:00,RHMN,GHCND:USW00014732,",,W,",72.0
2022-02-07T00:00:00,RHMX,GHCND:USW00014732,",,W,",89.0
2022-02-07T00:00:00,SNOW,GHCND:USW00014732,"T,,W,",0.0
2022-02-07T00:00:00,SNWD,GHCND:USW00014732,"T,,W,2400",0.0
2022-02-07T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",0.5
2022-02-07T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",4.4
2022-02-07T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-0.5
2022-02-07T00:00:00,WDF2,GHCND:USW00014732,",,W,",40.0
2022-02-07T00:00:00,WDF5,GHCND:USW00014732,",,W,",50.0
2022-02-07T00:00:00,WSF2,GHCND:USW00014732,",,W,",5.8
2022-02-07T00:00:00,WSF5,GHCND:USW00014732,",,W,",7.6
2022-02-07T00:00:00,WT01,GHCND:USW00014732,",,W,",1.0
2022-02-07T00:00:00,WT04,GHCND:USW00014732,",,W,",1.0
2022-02-07T00:00:00,WT08,GHCND:USW00014732,",,W,",1.0
2022-02-08T00:00:00,ADPT,GHCND:USW00014732,",,W,",-28.0
2022-02-08T00:00:00,ASLP,GHCND:USW00014732,",,W,",10139.0
2022-02-08T00:00:00,ASTP,GHCND:USW00014732,",,W,",10122.0
2022-02-08T00:00:00,AWBT,GHCND:USW00014732,",,W,",11.0
2022-02-08T00:00:00,AWND,GHCND:USW00014732,",,W,",5.7
2022-02-08T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",2.0
2022-02-08T00:00:00,RHAV,GHCND:USW00014732,",,W,",62.0
2022-02-08T00:00:00,RHMN,GHCND:USW00014732,",,W,",42.0
